"token_id","token_string","count"
"34801","))$.","712152"
"36809","Ġellip","712142"
"35820","Ġtriv","712138"
"16142","omon","712136"
"20662","amel","712120"
"18894","ĠLau","712071"
"37606","ĠRhodes","712031"
"35722","OutputStream","712030"
"36180","ĠLatino","712022"
"35317","Ġexcretion","712017"
"37184","cone","711958"
"9475","Ġpresum","711943"
"13314","ĠHistor","711935"
"35649","NAT","711913"
"33933","Ġ362","711910"
"36021","esk","711893"
"3190","ynam","711847"
"35872","Ġoffended","711814"
"20107","Ġlibert","711806"
"38105","Connor","711784"
"35359","ĠSwan","711764"
"19275","oming","711696"
"35730","Ġresilient","711684"
"36667","fuel","711679"
"19739","opard","711658"
"36592","xia","711626"
"35110","ĠCertain","711611"
"35582","Ġsuppressing","711610"
"34540","ĠRUN","711602"
"35037","Ġcomplied","711582"
"25189","Ġresur","711556"
"35085","Ġpsychologist","711469"
"21343","quo","711396"
"9085","terior","711383"
"32626","Ġ1880","711376"
"38186","Girl","711365"
"37110","Sched","711341"
"35675","Ġperic","711305"
"33941","ĠRunning","711283"
"33723","Ġ296","711258"
"34161","Ġmicroglia","711246"
"35387","Ġshortcomings","711225"
"35843","ĠBattalion","711202"
"37726","Ġeject","711198"
"21667","OTO","711193"
"35767","otoxicity","711140"
"33011","ÏīÏĤ","711107"
"34445","ĠBil","711092"
"34138","è¶","711069"
"39595","implementation","711061"
"33512","ĠNSCLC","711040"
"36427","Ġwired","711013"
"35371","Ġepidermal","711012"
"19291","Japan","711000"
"35605","Ġbiologically","710993"
"24032","Ġsaint","710983"
"35299","Ġlaparoscopic","710927"
"31952","rgb","710880"
"35217","xhtml","710863"
"7463","Ġarter","710830"
"34975","Ġrewarding","710802"
"35952","Ġpolishing","710790"
"36119","ospace","710790"
"35329","ĠConclusions","710761"
"35375","Ġannealing","710757"
"35611","Ġdumped","710757"
"34723","ĠPublished","710750"
"7839","ilton","710719"
"12465","Ġdeliber","710711"
"35827","Ġcorrecting","710706"
"35232","icable","710688"
"36337","æº","710665"
"35282","Ġoriginate","710584"
"3449","Ġsatisf","710563"
"38518","683","710495"
"24033","Ġreconsider","710481"
"36312","ĠDerek","710472"
"9515","gence","710462"
"35890","Ġcalibrated","710447"
"35557","INVALID","710446"
"35267","Ġups","710433"
"34981","ĠForty","710426"
"36871","knowledge","710419"
"35287","ĠSouthwest","710356"
"35552","Ġenclosure","710308"
"35460","ĠTHEY","710305"
"33141","Ġ328","710271"
"36763","ĠOttoman","710220"
"35354","Ġfaults","710214"
"8806","Ġsuf","710178"
"31604","ĠHAL","710169"
"34943","literal","710089"
"35690","imag","710009"
"34484","photon","709862"
"36141","worm","709747"
"37342","ĠYuk","709719"
"35361","Ġcosmetic","709695"
"35874","Ġvalence","709683"
"13764","çĽ","709648"
"33452","Ġbeneficiary","709597"
"36148","ustainable","709595"
"34873","Ġfulfilling","709587"
"24036","ĠÏĮ","709566"
"34825","ĠZeit","709560"
"37161","Probably","709558"
"36428","Ð»Ð¾","709539"
"35968","Ġdrones","709487"
"36157","conserv","709469"
"46105","âĸł","709449"
"17871","ĠWel","709375"
"35353","Ġoptics","709323"
"37106","dismiss","709299"
"37157","TRAN","709292"
"35896","ĠGrande","709274"
"37343","enario","709267"
"37910","Asset","709261"
"34666","Ġexams","709249"
"35664","Ġdriveway","709229"
"13902","wealth","709123"
"37482","AUTH","709120"
"35316","SUPPORT","709061"
"36210","ĠVenus","709057"
"34678","Ġ460","709001"
"35908","Ġliking","708995"
"36758","pdev","708991"
"15412","fficiency","708930"
"36669","ĠDana","708910"
"34593","Ġpersuasive","708907"
"41855","×§","708899"
"20640","pher","708877"
"36198","Ġbinaries","708853"
"35648","Ġresonances","708809"
"139","Ï","708772"
"25779","printed","708745"
"36113","ĠDw","708699"
"34052","ĠAtlas","708686"
"35243","anan","708639"
"34833","Ġxcex","708629"
"33776","Ġinstaller","708620"
"35994","Kh","708613"
"38653","alleg","708580"
"35700","Ġunemployed","708540"
"36903","sus","708531"
"35440","Ġnarrowly","708517"
"35736","cadherin","708492"
"38294","Ġqubit","708469"
"35669","MW","708393"
"2893","ternal","708387"
"25232","hesis","708321"
"22247","ensitivity","708301"
"36650","scala","708288"
"35891","Ġthanked","708266"
"36077","finished","708261"
"35631","olated","708247"
"35188","Ġexcitations","708237"
"26257","rary","708192"
"34730","ĠSets","708154"
"33903","Ġadrenal","708102"
"35685","ĠJanet","708094"
"35424","Ġging","708064"
"35601","åħ¬","708013"
"34600","ĠFeed","707994"
"21589","AGES","707990"
"36558","unners","707949"
"35459","ĠNewcastle","707938"
"35928","Ġshud","707935"
"35773","everything","707860"
"34812","EOF","707845"
"35738","Ġdisconnect","707836"
"32124","Ġfacet","707790"
"35531","Ġrefrain","707772"
"16847","nell","707725"
"36176","956","707718"
"36531","matches","707708"
"5995","Ġsymb","707704"
"35750","Ġcysteine","707689"
"34417",":]","707561"
"35779","Ġeds","707484"
"35289","ĠStri","707456"
"35763","Î¼L","707447"
"33357","ĠAdrian","707426"
"36002","559","707349"
"36100","Ġcushion","707319"
"36329","Ġlymphocyte","707286"
"41132","à¸ķ","707251"
"35380","Ġcomprehension","707246"
"36609","Ġbrakes","707245"
"34728","Ġesophageal","707127"
"38464","753","707097"
"35590","Ġconquer","707088"
"34365","ĠDoe","707067"
"7013","Ġemph","706994"
"37450","}}}^{","706928"
"35479","Ġaided","706905"
"37079","éĩı","706870"
"38434","engo","706853"
"35871","Ġsido","706833"
"35410","993","706825"
"37331","Push","706794"
"39068","·¸","706718"
"35921","Ġevaporation","706703"
"20787","unge","706648"
"34128","Ġ336","706647"
"37509","itÃ¤t","706505"
"35916","AndroidRuntime","706474"
"37940","retval","706421"
"36009","Ġbalcony","706333"
"36810","(()","706315"
"32400","WKH","706221"
"34055","atsu","706221"
"38368","Soft","706209"
"30793","Î¿Î¹","706183"
"37784","ILY","706081"
"36060","ĠnaÃ¯ve","706061"
"35483","Ġshri","706056"
"35038","ĠGreene","706055"
"35765","Ġtearing","706047"
"36826","aille","705998"
"36767","Ġbanana","705996"
"36260","Ġlatch","705978"
"34327","ĠMaggie","705958"
"35733","Ġurges","705889"
"35989","unnel","705804"
"34520","ĠSAP","705740"
"36080","Ġembodied","705736"
"35296","ë¡ľ","705586"
"37028","umpy","705571"
"35050","Ġhomicide","705561"
"39061","forum","705551"
"35520","Ġemphasizes","705522"
"9248","utch","705505"
"37490","Nil","705472"
"36656","ĠMVC","705439"
"22840","ĠFinn","705433"
"36607","Ġboxing","705404"
"35439","Lemma","705373"
"35506","ĠEnc","705361"
"38251","Ram","705358"
"35996","Ġcannon","705316"
"35452","ĠRSS","705277"
"18131","Ġdign","705275"
"34641","ĠChancellor","705189"
"25928","icz","705066"
"35254","Ġonclick","705035"
"35200","Ġaide","705002"
"21504","Ġtat","704990"
"36401","Ġmonomers","704967"
"33790","Ġ281","704919"
"37188","Beyond","704858"
"35131","Ġimmersed","704835"
"35934","bracket","704814"
"35907","Ġconfessed","704769"
"36261","buy","704769"
"36108","Ġrecurring","704765"
"17608","airy","704682"
"35941","JB","704637"
"17050","quired","704542"
"33682","ĠAppellate","704529"
"29508","Ġonder","704502"
"13211","ications","704470"
"19959","brane","704432"
"36423","easy","704401"
"36858","ĠCalvin","704361"
"24119","ãĥķ","704344"
"34695","Ġ415","704310"
"40796","Silver","704278"
"34928","ĠDISTRICT","704276"
"17614","Ġshar","704213"
"37116","Ġglac","704170"
"33420","ĠAsc","704114"
"35778","Ġunpaid","704102"
"37070","Rose","704095"
"35888","Ġexceptionally","704071"
"36489","Ġvoir","704025"
"34921","ĠSurely","704014"
"35297","Ġliberation","703982"
"34682","ĠRedistributions","703976"
"34453","jh","703941"
"36140","Ġanaest","703930"
"26632","ocyan","703922"
"35577","saw","703897"
"35706","olphins","703890"
"33883","Ġ408","703835"
"34449","Ġ#""","703833"
"35006","Ġstromal","703826"
"34698","éĩį","703778"
"34693","å¢","703727"
"35406","elman","703700"
"17752","atern","703690"
"34853","Ġjurisdictions","703640"
"35905","Ġbudgets","703629"
"35748","Ġattracting","703571"
"5775","othing","703567"
"36175","ĠSUV","703512"
"35260","Ġcorrespondent","703464"
"36032","Ġmog","703447"
"35407","missive","703408"
"35589","Ġwizard","703393"
"35923","Pb","703367"
"35561","Picker","703350"
"34710","ĠCAS","703309"
"36061","oplasmic","703307"
"35346","ĠFirstly","703244"
"36101","facial","703239"
"38092","additional","703236"
"36199","Ġresemblance","703216"
"36143","Ġqualitatively","703208"
"34599","ĠUniv","703187"
"35725","Ġweary","703035"
"35935","Ġbetrayed","703035"
"35954","Ġstartled","702993"
"34689","ĠPhen","702966"
"34314","ieron","702933"
"35838","Acknowledgements","702872"
"35411","Ð°Ð¼Ð¸","702818"
"36226","yline","702815"
"37717","partition","702700"
"36066","IPE","702664"
"12686","Ġquot","702661"
"37101","ĠHoney","702604"
"36877","adin","702579"
"35434","Ġdiscounts","702553"
"25912","cale","702551"
"37943","EW","702484"
"37568","Ġlleg","702416"
"35526","ĠBle","702408"
"35866","853","702404"
"33813","ĠFi","702403"
"36935","ĠFilip","702353"
"35696","Ġpledged","702352"
"38033","ÙĦÙī","702270"
"34625","ĠWake","702246"
"35870","sharing","702234"
"36383","Ã¤ll","702230"
"35500","Ġpacing","702228"
"36091","ĠMercury","702225"
"36121","ĠFIN","702199"
"34536","Ġ466","702175"
"17470","achel","702029"
"34125","ĠFib","701949"
"35527","Ġendocrine","701898"
"35809","Ġstigma","701778"
"36083","rological","701744"
"36459","Ġvibrations","701737"
"35945","Ġkissing","701705"
"34379","ĠHonda","701677"
"8110","Ġvot","701656"
"16046","igger","701603"
"36957","gnome","701587"
"35977","Ġamelior","701550"
"36887","Ġmalware","701536"
"36126","ĠSanchez","701450"
"35241","æ¬¡","701404"
"36539","096","701344"
"36004","Ġhometown","701311"
"1645","Ġrece","701276"
"34521","ĠNB","701275"
"35055","Ġimmunofluorescence","701235"
"36314","ausing","701160"
"35901","Ġscav","701156"
"36445","introdu","701095"
"36711","luent","701085"
"37315","Sel","701075"
"34660","ĠNest","701057"
"16570","bidity","701047"
"35625","ĠVIP","701031"
"35785","Ġassistants","700990"
"34250","arak","700955"
"36171","ĠOCT","700893"
"36982","Ġacre","700759"
"22628","ardon","700754"
"35586","Ġpossessions","700685"
"10774","Ġrecom","700672"
"36915","activate","700624"
"24892","Ġimmob","700617"
"35929","ĠCrus","700599"
"36286","Ġimpurities","700599"
"35719","Ġantico","700550"
"34004","^**","700526"
"15637","ĠTrib","700522"
"37100","ĠSMS","700521"
"39430","Heart","700464"
"17473","enix","700456"
"35895","PLAY","700435"
"39166","Ġpope","700420"
"35949","Ġdemographics","700405"
"36300","Ġinitiating","700402"
"36580","ĠAngels","700378"
"35505","drag","700332"
"36997","Endpoint","700320"
"37052","Annotation","700295"
"35284","ĠMight","700274"
"36067","Ġamusement","700270"
"35194","ĠSaid","700238"
"36266","Formatter","700193"
"37771","autom","700179"
"34444","ĠCW","700128"
"36276","Ġthief","700058"
"35445","ĠGoldman","700045"
"35311","Ġimmunohistochemistry","700043"
"34340","ĠFlex","700041"
"37520","rst","700039"
"33894","ĠMLS","699954"
"35936","Ġforeground","699953"
"36000","ĠSnap","699920"
"36958","ĠECG","699850"
"36716","Ġcirrhosis","699843"
"36888","Participants","699842"
"26790","idyl","699742"
"36352","Tc","699742"
"10691","Ġmater","699684"
"35312","Ġ386","699683"
"34845","Ġ...,","699667"
"34722","ĠTrent","699641"
"35988","Ġmyriad","699630"
"35278","ĠÎ±ÏĢÏĮ","699629"
"36158","Ġseparates","699614"
"39136","UInt","699614"
"36519","Ġoxidase","699612"
"35041","Ġhunters","699603"
"34712","ĠCry","699601"
"36693","Contains","699546"
"34041","LOCAL","699492"
"36806","ĠasÃŃ","699473"
"37972","499","699435"
"36478","demand","699429"
"15782","IDS","699425"
"36637","unci","699421"
"37217","Sty","699379"
"36160","ADS","699332"
"37063","ĠBengal","699312"
"38510","801","699305"
"35015","ĠSessions","699229"
"35922","Ġbelievers","699199"
"36128","Ġhorizontally","699184"
"18615","hind","699169"
"35393","Ġinvoluntary","699162"
"37177","ĠMilton","699158"
"38031","Shader","699136"
"37236","emph","699113"
"41096","Ġave","699089"
"36454","Ġfinale","699075"
"25499","antib","699029"
"37182","Ġaval","699009"
"34679","Ġdisposable","698984"
"37691","MH","698975"
"18779","Ġcasc","698967"
"19278","ermal","698931"
"36063","ĠJacques","698917"
"36559","reements","698837"
"36162","Ġwolves","698768"
"35821","Ġsuburbs","698712"
"35900","Ġzoning","698709"
"35904","Ġdistributing","698671"
"37798","Ġcopolymer","698661"
"35341","Ġcondensed","698652"
"34148","ĠRural","698592"
"36305","ĠCream","698524"
"38478","Shift","698518"
"36665","idea","698495"
"39069","417","698440"
"36861","skin","698404"
"37118","ERSON","698244"
"35647","ktiv","698185"
"35125","Ġdispose","698177"
"34421","ĠYorkshire","698172"
"36842","olithic","698126"
"36117","Ġ();","698122"
"20550","ãģ¦ãģĦãĤĭ","698110"
"36547","ĠÐ¾Ð´","698087"
"36296","Ġpayable","698083"
"34213","ĠNed","698080"
"36578","Ġdisasters","698036"
"35889","ĠTehran","698013"
"35681","Ġoutset","698009"
"34775","Ġ520","697981"
"36020","canonical","697962"
"35279","oste","697939"
"40026","Ul","697933"
"38239","jem","697885"
"36070","Ġflashing","697825"
"37340","mixed","697815"
"35266","ĠMunicipal","697799"
"36532","ĠRandy","697688"
"14654","Ġfis","697683"
"36697","Ġeclipse","697627"
"37175","Ġrichness","697606"
"37144","ĠEvan","697578"
"36536","Ġlifelong","697496"
"35892","igner","697484"
"35308","ubble","697472"
"35668","Ġdepicting","697466"
"36366","nier","697466"
"35080","Ã¨ne","697448"
"37297","Ġcapita","697447"
"35473","IRS","697403"
"34387","ĠNN","697402"
"35283","ĠPUBLIC","697382"
"32477",".âĢĭ","697368"
"25379","elines","697349"
"35365","ĠCred","697337"
"21289","phe","697321"
"37601","ĠBritt","697269"
"35697","enen","697266"
"36098","Ġcres","697266"
"41387","à¸ª","697261"
"35946","attack","697252"
"37000","PBS","697235"
"37091","ocin","697192"
"36593","Ð»Ð°","697178"
"35374","Ġinterpreter","697144"
"37376","Eric","697123"
"34905","ĠGhana","697108"
"35599","Ġgreens","697019"
"25809","Ð´Ð°","697010"
"37796","Germany","696972"
"35655","ĠBJP","696964"
"35854","Guard","696961"
"36567","uitar","696948"
"26011","cellular","696892"
"8641","Ġpropag","696866"
"36396","Ġmessy","696857"
"2672","ober","696849"
"35607","ĠRanch","696839"
"36214","Emphasis","696825"
"16912","ĠImport","696824"
"36074","Ġexaggerated","696813"
"34792","Ġpedestrian","696812"
"35993","Ġrewritten","696804"
"36510","danger","696793"
"37132","Pic","696648"
"21283","à§","696629"
"38740","assen","696598"
"25937","Ġsuprem","696570"
"35623","ĠIndigenous","696542"
"35972","ĠSebastian","696533"
"21718","idelity","696516"
"20406","argo","696498"
"35262","ĠSophie","696496"
"34205","Ġ359","696467"
"37564","router","696436"
"25477","Ġig","696401"
"26149","Altern","696351"
"36164","ĠPCs","696283"
"19920","units","696269"
"35351","Ġstarvation","696235"
"36541","Ġagonists","696219"
"36280","Ġsmelled","696182"
"38043","423","696144"
"36023","Ġforeclosure","696084"
"34733","Depth","696019"
"36167","Ġstereo","696011"
"35653","Ġflown","695989"
"35576","Ġasynchronous","695961"
"35991","Ġomit","695943"
"40620","indi","695916"
"35517","Ġboiled","695879"
"39618","'/","695879"
"37949","Ġuz","695855"
"36485","ĠRating","695742"
"32569","ĠLength","695687"
"36309","Ġstakes","695652"
"36621","Ġgifted","695637"
"18798","Ġstip","695621"
"35600","Ġtrapping","695602"
"37795","ĠCKD","695556"
"33873","}(-","695551"
"36315","omyces","695551"
"40455","à¹ģ","695529"
"35580","Ġeliminates","695518"
"33828","Ġoverlay","695475"
"40504","Patent","695379"
"49316","ICAg","695378"
"35967","0050","695372"
"35574","Ġhalls","695346"
"33268","ĠNOTE","695263"
"7230","ĠFlor","695261"
"39487","[{","695236"
"38924","bucket","695165"
"35915","Ġmacroscopic","695151"
"35068","ovy","695120"
"38070","558","695083"
"4434","ouble","695077"
"23432","oelectric","695074"
"36138","Ġsummation","695039"
"36436","ĠmV","695037"
"39814","Ġnella","695014"
"35218","ĠDob","694991"
"11471","imental","694989"
"36218","Ġpenicillin","694905"
"15829","atories","694903"
"20730","ĠpolÃŃ","694874"
"35795","Gib","694872"
"4436","Ġsche","694853"
"35105","Ġwhale","694835"
